Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
H_SPH_OUTR_19_INR_6_DT_JSW_B1.LOG,1,6.765686,0.423628,7,-1.253985,-0.427639,2,6.765686,0.423628,7,-1.253985,-0.427639,3,6.765686,0.423628,7,-1.253985,-0.427639
H_SPH_OUTR_19_INR_7_DT_JSW_B1.LOG,1,5.967008,0.178641,6,-5.226966,25.328363,2,5.990899,0.094979,6,-10.334066,104.822769,3,5.990899,0.094979,6,-10.334066,104.822769
H_SPH_OUTR_19_INR_8_DT_JSW_B1.LOG,1,4.996516,0.058934,5,-16.845066,281.838074,2,5.792102,0.405862,6,-1.438999,0.070737,3,5.792102,0.405862,6,-1.438999,0.070737
H_SPH_OUTR_19_INR_9_DT_JSW_B1.LOG,1,4.655777,0.475186,5,-0.65545,-1.57086,2,4.685421,0.464418,5,-0.798265,-1.363185,3,4.685421,0.464418,5,-0.798265,-1.363185
H_SPH_OUTR_20_INR_1_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9,0,9,0,0,3,9,0,9,0,0
H_SPH_OUTR_20_INR_10_DT_JSW_B1.LOG,1,4.908593,0.288226,5,-2.834451,6.035769,2,4.977012,0.149887,5,-6.3632,38.500835,3,4.977012,0.149887,5,-6.3632,38.500835
H_SPH_OUTR_20_INR_11_DT_JSW_B1.LOG,1,3,0,3,0,0,2,4,0,4,0,0,3,4,0,4,0,0
H_SPH_OUTR_20_INR_12_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3.924784,0.26378,4,-3.219754,8.369399,3,3.924784,0.26378,4,-3.219754,8.369399
H_SPH_OUTR_20_INR_13_DT_JSW_B1.LOG,1,3,0,3,0,0,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_20_INR_14_DT_JSW_B1.LOG,1,2.858688,0.348406,3,-2.05828,2.237321,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_20_INR_15_DT_JSW_B1.LOG,1,1.187394,0.39031,2,1.601154,0.563934,2,3,0,3,0,0,3,3,0,3,0,0
H_SPH_OUTR_20_INR_16_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2.219057,0.65321,3,-0.257328,-0.735827,3,2.346758,0.476055,3,0.643482,-1.58671
H_SPH_OUTR_20_INR_17_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1.91425,0.280083,2,-2.956181,6.74326,3,2,0,2,0,0
H_SPH_OUTR_20_INR_18_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_20_INR_19_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
H_SPH_OUTR_20_INR_2_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9,0,9,0,0,3,9,0,9,0,0
