Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
F_CYL_OUTR_13_LEN_152.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_162.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_172.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_182.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_192.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_2.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
F_CYL_OUTR_13_LEN_22.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_32.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_42.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_52.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_62.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_72.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_82.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_13_LEN_92.LOG,1,12,0,12,0,0,2,12,0,12,0,0,3,12,0,12,0,0
F_CYL_OUTR_14_LEN_102.LOG,1,13,0,13,0,0,2,13,0,13,0,0,3,13,0,13,0,0
F_CYL_OUTR_14_LEN_112.LOG,1,13,0,13,0,0,2,13,0,13,0,0,3,13,0,13,0,0
F_CYL_OUTR_14_LEN_12.LOG,1,11,0,11,0,0,2,11.990698,0.096027,12,-10.214075,102.386818,3,11.990698,0.096027,12,-10.214075,102.386818
F_CYL_OUTR_14_LEN_122.LOG,1,13,0,13,0,0,2,13,0,13,0,0,3,13,0,13,0,0
F_CYL_OUTR_14_LEN_132.LOG,1,13,0,13,0,0,2,13,0,13,0,0,3,13,0,13,0,0
F_CYL_OUTR_14_LEN_142.LOG,1,13,0,13,0,0,2,13,0,13,0,0,3,13,0,13,0,0
F_CYL_OUTR_14_LEN_152.LOG,1,13,0,13,0,0,2,13,0,13,0,0,3,13,0,13,0,0
