Filename,main_th,main_th_sd,main_th_min,main_th_max
H_SPH_OUTR_21_INR_12_OVERSAMPLE_SKEL,3.869600675,0.77225874,3.16227766,5
H_SPH_OUTR_21_INR_13_OVERSAMPLE_SKEL,3.145100974,0.200394718,1.414213562,3.31662479
H_SPH_OUTR_21_INR_14_OVERSAMPLE_SKEL,3.122127912,0.093660505,1.414213562,3.16227766
H_SPH_OUTR_21_INR_15_OVERSAMPLE_SKEL,2.236278747,0.720065913,1.414213562,3
H_SPH_OUTR_21_INR_16_OVERSAMPLE_SKEL,1.778979389,0.651260918,1,3
H_SPH_OUTR_21_INR_17_OVERSAMPLE_SKEL,1.383467813,0.10858179,1,1.414213562
H_SPH_OUTR_21_INR_18_OVERSAMPLE_SKEL,1.141008872,0.196276044,1,1.414213562
H_SPH_OUTR_21_INR_19_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_21_INR_2_OVERSAMPLE_SKEL,8.892017275,0.898595361,1.414213562,9
H_SPH_OUTR_21_INR_20_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_21_INR_3_OVERSAMPLE_SKEL,8.425250792,0.659694497,7.071067812,9
H_SPH_OUTR_21_INR_4_OVERSAMPLE_SKEL,8.391860061,0.673996229,7,9
H_SPH_OUTR_21_INR_5_OVERSAMPLE_SKEL,7.007069536,0.213596433,5.099019514,7.071067812
H_SPH_OUTR_21_INR_6_OVERSAMPLE_SKEL,6.999317914,0.167395665,5.830951895,7.071067812
H_SPH_OUTR_21_INR_7_OVERSAMPLE_SKEL,6.416609076,0.570748268,4.242640687,7
H_SPH_OUTR_21_INR_8_OVERSAMPLE_SKEL,6.302462506,0.721080683,5.099019514,7
H_SPH_OUTR_21_INR_9_OVERSAMPLE_SKEL,5.067954685,0.312257743,3.16227766,5.196152423
H_SPH_OUTR_22_INR_1_OVERSAMPLE_SKEL,8.892017275,0.898595361,1.414213562,9
H_SPH_OUTR_22_INR_10_OVERSAMPLE_SKEL,5.150420417,0.489750149,3.16227766,5.830951895
H_SPH_OUTR_22_INR_11_OVERSAMPLE_SKEL,4.578176184,0.35479751,3.16227766,5
H_SPH_OUTR_22_INR_12_OVERSAMPLE_SKEL,4.54252925,0.418814503,3.16227766,5
H_SPH_OUTR_22_INR_13_OVERSAMPLE_SKEL,3.224916559,0.192724226,1.414213562,3.31662479
H_SPH_OUTR_22_INR_14_OVERSAMPLE_SKEL,3.148754522,0.044851176,3,3.16227766
H_SPH_OUTR_22_INR_15_OVERSAMPLE_SKEL,2.642454056,0.652403007,1.414213562,3.16227766
H_SPH_OUTR_22_INR_16_OVERSAMPLE_SKEL,2.276821269,0.706284699,1.414213562,3
H_SPH_OUTR_22_INR_17_OVERSAMPLE_SKEL,1.401074902,0.072591921,1,1.414213562
H_SPH_OUTR_22_INR_18_OVERSAMPLE_SKEL,1.377628202,0.117540052,1,1.414213562
H_SPH_OUTR_22_INR_19_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_22_INR_2_OVERSAMPLE_SKEL,8.892017275,0.898595361,1.414213562,9
H_SPH_OUTR_22_INR_20_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_22_INR_21_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_22_INR_3_OVERSAMPLE_SKEL,8.866897321,0.345432484,7.071067812,9
H_SPH_OUTR_22_INR_4_OVERSAMPLE_SKEL,8.896277813,0.295462189,7.681145748,9
H_SPH_OUTR_22_INR_5_OVERSAMPLE_SKEL,7.365971121,0.288360641,5.099019514,7.615773106
H_SPH_OUTR_22_INR_6_OVERSAMPLE_SKEL,7.08348086,0.134101141,6.557438524,7.141428429
H_SPH_OUTR_22_INR_7_OVERSAMPLE_SKEL,6.785405795,0.490062445,4.242640687,7.071067812
H_SPH_OUTR_22_INR_8_OVERSAMPLE_SKEL,6.683936853,0.520802852,5.099019514,7
H_SPH_OUTR_22_INR_9_OVERSAMPLE_SKEL,5.312981479,0.324901733,3.16227766,5.830951895
H_SPH_OUTR_23_INR_1_OVERSAMPLE_SKEL,10.636698,0.896295507,1.414213562,10.72380529
H_SPH_OUTR_23_INR_10_OVERSAMPLE_SKEL,6.181654658,0.717456797,4.242640687,7
H_SPH_OUTR_23_INR_11_OVERSAMPLE_SKEL,4.951501167,0.51529693,4.242640687,5.830951895
H_SPH_OUTR_23_INR_12_OVERSAMPLE_SKEL,4.666946926,0.368822584,3.16227766,5
H_SPH_OUTR_23_INR_13_OVERSAMPLE_SKEL,4.274825722,0.504624154,1.414213562,5
H_SPH_OUTR_23_INR_14_OVERSAMPLE_SKEL,3.927846085,0.70884728,3.16227766,5
H_SPH_OUTR_23_INR_15_OVERSAMPLE_SKEL,3.141747363,0.285740372,1.414213562,3.31662479
H_SPH_OUTR_23_INR_16_OVERSAMPLE_SKEL,3.007113386,0.393738842,1.414213562,3.16227766
H_SPH_OUTR_23_INR_17_OVERSAMPLE_SKEL,2.280964059,0.701953895,1.414213562,3
H_SPH_OUTR_23_INR_18_OVERSAMPLE_SKEL,1.697877947,0.607754597,1.414213562,3
H_SPH_OUTR_23_INR_19_OVERSAMPLE_SKEL,1.358638577,0.141178376,1,1.414213562
H_SPH_OUTR_23_INR_2_OVERSAMPLE_SKEL,10.636698,0.896295507,1.414213562,10.72380529
H_SPH_OUTR_23_INR_20_OVERSAMPLE_SKEL,1.051242915,0.136380622,1,1.414213562
H_SPH_OUTR_23_INR_21_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_23_INR_22_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_23_INR_3_OVERSAMPLE_SKEL,9.022402609,0.131588771,8.185352772,9.110433579
H_SPH_OUTR_23_INR_4_OVERSAMPLE_SKEL,9.009810343,0.125516425,8.185352772,9.055385138
H_SPH_OUTR_23_INR_5_OVERSAMPLE_SKEL,8.373498355,0.608181433,7.071067812,9
H_SPH_OUTR_23_INR_6_OVERSAMPLE_SKEL,8.237208986,0.678467911,6.557438524,9
H_SPH_OUTR_23_INR_7_OVERSAMPLE_SKEL,6.939178312,0.339757947,5.196152423,7.071067812
H_SPH_OUTR_23_INR_8_OVERSAMPLE_SKEL,6.947964053,0.284738691,5.099019514,7.071067812
H_SPH_OUTR_23_INR_9_OVERSAMPLE_SKEL,6.289841588,0.577438101,4.358898944,7
H_SPH_OUTR_24_INR_1_OVERSAMPLE_SKEL,10.91507609,0.898248519,1.414213562,11
H_SPH_OUTR_24_INR_10_OVERSAMPLE_SKEL,6.499012072,0.641388627,4.242640687,7
H_SPH_OUTR_24_INR_11_OVERSAMPLE_SKEL,5.451800442,0.400189946,4.242640687,5.830951895
H_SPH_OUTR_24_INR_12_OVERSAMPLE_SKEL,5.013968707,0.296364376,4.242640687,5.196152423
H_SPH_OUTR_24_INR_13_OVERSAMPLE_SKEL,4.505500389,0.395613702,3.16227766,5
H_SPH_OUTR_24_INR_14_OVERSAMPLE_SKEL,4.453105793,0.428092162,3.16227766,5
H_SPH_OUTR_24_INR_15_OVERSAMPLE_SKEL,3.240741139,0.144717568,1.414213562,3.31662479
H_SPH_OUTR_24_INR_16_OVERSAMPLE_SKEL,3.162688833,0.187907384,1.414213562,3.31662479
H_SPH_OUTR_24_INR_17_OVERSAMPLE_SKEL,2.993147047,0.408885573,1.414213562,3.16227766
H_SPH_OUTR_24_INR_18_OVERSAMPLE_SKEL,2.003236517,0.647642325,1.414213562,3
H_SPH_OUTR_24_INR_19_OVERSAMPLE_SKEL,1.400052415,0.075267531,1,1.414213562
H_SPH_OUTR_24_INR_2_OVERSAMPLE_SKEL,10.91507609,0.898248519,1.414213562,11
H_SPH_OUTR_24_INR_20_OVERSAMPLE_SKEL,1.355970433,0.143989,1,1.414213562
H_SPH_OUTR_24_INR_21_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_24_INR_22_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_24_INR_23_OVERSAMPLE_SKEL,1,0,1,1
H_SPH_OUTR_24_INR_3_OVERSAMPLE_SKEL,9.308231103,0.231718336,8.602325267,9.486832981
H_SPH_OUTR_24_INR_4_OVERSAMPLE_SKEL,9.300121394,0.240538163,8.185352772,9.486832981
H_SPH_OUTR_24_INR_5_OVERSAMPLE_SKEL,8.856495195,0.337215507,7.071067812,9
H_SPH_OUTR_24_INR_6_OVERSAMPLE_SKEL,8.739004187,0.50511709,7.071067812,9
H_SPH_OUTR_24_INR_7_OVERSAMPLE_SKEL,7.358984506,0.402008548,5.196152423,7.615773106
H_SPH_OUTR_24_INR_8_OVERSAMPLE_SKEL,7.048825158,0.233586089,5.099019514,7.141428429
H_SPH_OUTR_24_INR_9_OVERSAMPLE_SKEL,6.669063322,0.441117872,5.196152423,7
H_SPH_OUTR_25_INR_1_OVERSAMPLE_SKEL,10.89862061,0.860413741,1.414213562,11
H_SPH_OUTR_25_INR_10_OVERSAMPLE_SKEL,6.89890121,0.329928444,5.196152423,7.071067812
H_SPH_OUTR_25_INR_11_OVERSAMPLE_SKEL,6.151501739,0.617951228,4.242640687,7
H_SPH_OUTR_25_INR_12_OVERSAMPLE_SKEL,5.921124355,0.790753925,4.242640687,7
H_SPH_OUTR_25_INR_13_OVERSAMPLE_SKEL,5.070716377,0.296739212,3.16227766,5.196152423
H_SPH_OUTR_25_INR_14_OVERSAMPLE_SKEL,4.632018563,0.342411178,3.16227766,5
H_SPH_OUTR_25_INR_15_OVERSAMPLE_SKEL,4.338424075,0.415626325,3.16227766,5
H_SPH_OUTR_25_INR_16_OVERSAMPLE_SKEL,3.642701573,0.70417142,1.414213562,5
H_SPH_OUTR_25_INR_17_OVERSAMPLE_SKEL,3.173168504,0.12871584,1.414213562,3.31662479
