Filename,Version,BG Th V1,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V2,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos,Version,BG Th V3,BG Th.Sd,BG Th.Max,BG Th.Skew,BG Th.Kurtos
PLATE_WIDTH_16_LEN_25_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_27_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_29_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_16_LEN_31_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_33_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_35_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_37_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_39_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_41_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_43_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_45_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_47_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_49_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_16_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_16_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_16_LEN_9_DT_JSW_B1.LOG,1,15,0,15,0,0,2,15,0,15,0,0,3,15,0,15,0,0
PLATE_WIDTH_17_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
PLATE_WIDTH_17_LEN_11_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_13_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_15_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_17_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_19_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_21_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_23_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_25_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_27_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_29_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_17_LEN_31_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_33_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_35_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_37_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_39_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_41_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_43_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_45_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_47_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_49_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_17_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_17_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_17_LEN_9_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
PLATE_WIDTH_18_LEN_11_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_13_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_15_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_17_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_19_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_21_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_23_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_25_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_27_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_29_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_18_LEN_31_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_33_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_35_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_37_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_39_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_41_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_43_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_45_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_47_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_49_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_18_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_18_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_18_LEN_9_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17,0,17,0,0,3,17,0,17,0,0
PLATE_WIDTH_19_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
PLATE_WIDTH_19_LEN_11_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_13_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_15_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_17_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_19_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_21_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_23_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_25_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_27_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_29_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_19_LEN_31_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_33_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_35_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_37_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_39_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_41_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_43_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_45_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_47_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_49_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_19_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_19_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_19_LEN_9_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17.967573,0.177146,18,-5.27789,25.861355,3,17.967573,0.177146,18,-5.27789,25.861355
PLATE_WIDTH_2_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_11_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_13_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_15_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_17_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_19_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_21_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_23_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_25_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_27_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_29_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_3_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_31_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_33_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_35_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_37_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_39_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_41_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_43_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_45_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_47_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_49_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_5_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_7_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_2_LEN_9_DT_JSW_B1.LOG,1,1,0,1,0,0,2,1,0,1,0,0,3,2,0,2,0,0
PLATE_WIDTH_20_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
PLATE_WIDTH_20_LEN_11_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_13_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_15_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_17_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_19_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_21_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_23_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_25_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_27_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_29_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_20_LEN_31_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_33_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_35_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_37_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_39_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_41_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_43_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_45_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_47_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_49_DT_JSW_B1.LOG,1,19,0,19,0,0,2,19,0,19,0,0,3,19,0,19,0,0
PLATE_WIDTH_20_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_20_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_20_LEN_9_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17.967573,0.177146,18,-5.27789,25.861355,3,17.967573,0.177146,18,-5.27789,25.861355
PLATE_WIDTH_21_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
PLATE_WIDTH_21_LEN_11_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_13_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_15_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_17_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_19_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_21_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_23_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_25_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_27_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_29_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_21_LEN_31_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_33_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_35_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_37_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_39_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_41_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_43_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_45_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_47_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_49_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_21_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_21_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_21_LEN_9_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17.967573,0.177146,18,-5.27789,25.861355,3,17.967573,0.177146,18,-5.27789,25.861355
PLATE_WIDTH_22_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
PLATE_WIDTH_22_LEN_11_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_13_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_15_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_17_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_19_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_21_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_23_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_25_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_27_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_29_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_3_DT_JSW_B1.LOG,1,5,0,5,0,0,2,6,0,6,0,0,3,6,0,6,0,0
PLATE_WIDTH_22_LEN_31_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_33_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_35_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_37_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_39_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_41_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_43_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_45_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_47_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_49_DT_JSW_B1.LOG,1,21,0,21,0,0,2,21,0,21,0,0,3,21,0,21,0,0
PLATE_WIDTH_22_LEN_5_DT_JSW_B1.LOG,1,9,0,9,0,0,2,9.983573,0.127176,10,-7.596947,55.770851,3,9.983573,0.127176,10,-7.596947,55.770851
PLATE_WIDTH_22_LEN_7_DT_JSW_B1.LOG,1,13,0,13,0,0,2,13.975436,0.154823,14,-6.139227,35.704231,3,13.975436,0.154823,14,-6.139227,35.704231
PLATE_WIDTH_22_LEN_9_DT_JSW_B1.LOG,1,17,0,17,0,0,2,17.967573,0.177146,18,-5.27789,25.861355,3,17.967573,0.177146,18,-5.27789,25.861355
PLATE_WIDTH_23_LEN_1_DT_JSW_B1.LOG,1,1,0,1,0,0,2,2,0,2,0,0,3,2,0,2,0,0
